epoch,step,loss,temp,lr
6,260,0.007801355794072151,14.380005836486816,5e-06
6,280,0.0007909680716693401,14.380293846130371,5e-06
6,300,0.0036829160526394844,14.380553245544434,5e-06
6,320,0.007694285362958908,14.3808012008667,5e-06
6,340,0.008935637772083282,14.381074905395508,5e-06
6,360,0.002895824145525694,14.381332397460938,5e-06
6,380,0.002640151185914874,14.381547927856445,5e-06
6,400,0.03039654716849327,14.381760597229004,5e-06
6,420,0.0027781021781265736,14.382000923156738,5e-06
6,440,0.0496622733771801,14.382233619689941,5e-06
6,460,0.0904371589422226,14.38244342803955,5e-06
6,480,0.007836820557713509,14.38270092010498,5e-06
6,500,0.002526227617636323,14.382954597473145,5e-06
6,520,0.008290460333228111,14.383217811584473,5e-06
6,540,0.04794984310865402,14.383512496948242,5e-06
6,560,0.17251867055892944,14.383773803710938,5e-06
6,580,0.02940307930111885,14.384034156799316,5e-06
6,600,0.06334605813026428,14.384243965148926,5e-06
6,620,0.004358857404440641,14.384496688842773,5e-06
6,640,0.01291904877871275,14.38475513458252,5e-06
6,660,0.05322027951478958,14.384974479675293,5e-06
6,680,0.013436831533908844,14.385231018066406,5e-06
6,700,0.008423597551882267,14.385502815246582,5e-06
6,720,0.012097997590899467,14.38576602935791,5e-06
6,740,0.015282140113413334,14.38599967956543,5e-06
6,760,0.042865071445703506,14.386260986328125,5e-06
6,780,0.024559492245316505,14.386466026306152,5e-06
6,800,0.040890343487262726,14.38669204711914,5e-06
6,820,0.017616428434848785,14.38691234588623,5e-06
6,840,0.01702478714287281,14.387138366699219,5e-06
6,860,0.004909165669232607,14.387378692626953,5e-06
6,880,0.018079398199915886,14.387629508972168,5e-06
6,900,0.011729786172509193,14.38785171508789,5e-06
6,920,0.10860112309455872,14.388102531433105,5e-06
6,940,0.06377873569726944,14.388331413269043,5e-06
6,960,0.048004262149333954,14.3886137008667,5e-06
6,980,0.011200452223420143,14.388932228088379,5e-06
6,1000,0.005142468027770519,14.389199256896973,5e-06
6,1020,0.0019264987204223871,14.389419555664062,5e-06
6,1040,0.012132654897868633,14.389639854431152,5e-06
6,1060,0.012866415083408356,14.389906883239746,5e-06
6,1080,0.001905410666950047,14.390164375305176,5e-06
6,1100,0.007718067616224289,14.390393257141113,5e-06
6,1120,0.09618715941905975,14.390609741210938,5e-06
6,1140,0.023872878402471542,14.390850067138672,5e-06
6,1160,0.006408517248928547,14.391056060791016,5e-06
6,1180,0.0031864820048213005,14.391337394714355,5e-06
6,1200,0.024501200765371323,14.39161205291748,5e-06
6,1220,0.002773202257230878,14.391865730285645,5e-06
6,1240,0.005754639394581318,14.392123222351074,5e-06
