epoch,step,loss,temp,lr,w_mean,band_coverage_pct
2,120,0.015467554330825806,14.287333488464355,5e-06,0.12475774437189102,27.34375
2,140,0.09769721329212189,14.28760814666748,5e-06,0.13201576471328735,28.125
2,160,0.11072811484336853,14.287874221801758,5e-06,0.11504815518856049,22.65625
2,180,0.01862168312072754,14.288068771362305,5e-06,0.11413262784481049,21.875
2,200,0.024469956755638123,14.28829288482666,5e-06,0.12836076319217682,28.125
2,220,0.011436641216278076,14.288507461547852,5e-06,0.1131003275513649,23.4375
2,240,0.09142114222049713,14.28879165649414,5e-06,0.07582562416791916,14.0625
2,260,0.06271609663963318,14.289080619812012,5e-06,0.10374383628368378,17.1875
2,280,0.12712465226650238,14.289312362670898,5e-06,0.1271476149559021,25.78125
2,300,0.07017785310745239,14.289566993713379,5e-06,0.12074039876461029,24.21875
2,320,0.2055261880159378,14.289801597595215,5e-06,0.1182536780834198,25.0
2,340,0.05035753548145294,14.290043830871582,5e-06,0.13891716301441193,25.78125
2,360,0.07662808895111084,14.29027271270752,5e-06,0.1482977569103241,27.34375
2,380,0.04180134832859039,14.290508270263672,5e-06,0.11086848378181458,19.53125
2,400,0.08557543158531189,14.290739059448242,5e-06,0.09525636583566666,19.53125
2,420,0.07185952365398407,14.29094409942627,5e-06,0.10557229071855545,21.875
2,440,0.01790320873260498,14.291182518005371,5e-06,0.14651618897914886,28.90625
2,460,0.1631292700767517,14.291455268859863,5e-06,0.09808709472417831,17.1875
2,480,0.05458679795265198,14.291728019714355,5e-06,0.09216569364070892,17.1875
2,500,0.01981271803379059,14.291993141174316,5e-06,0.10798493027687073,22.65625
2,520,0.04445682466030121,14.292222023010254,5e-06,0.14589270949363708,25.0
2,540,0.41783392429351807,14.292447090148926,5e-06,0.1332375407218933,24.21875
2,560,0.033053964376449585,14.292654991149902,5e-06,0.1499514877796173,25.0
2,580,0.0984082818031311,14.292856216430664,5e-06,0.1594945341348648,30.46875
2,600,0.008273512125015259,14.293083190917969,5e-06,0.12770767509937286,25.78125
2,620,0.02232864499092102,14.293359756469727,5e-06,0.09706957638263702,22.65625
2,640,0.038104087114334106,14.293584823608398,5e-06,0.10738086700439453,18.75
2,660,0.017093122005462646,14.293783187866211,5e-06,0.13636693358421326,21.875
2,680,0.01599299907684326,14.294021606445312,5e-06,0.09804832190275192,20.3125
2,700,0.043481528759002686,14.294219017028809,5e-06,0.17943167686462402,29.6875
2,720,0.017640382051467896,14.294392585754395,5e-06,0.09776867181062698,16.40625
2,740,0.15085472166538239,14.2946138381958,5e-06,0.1308303326368332,24.21875
2,760,0.07116568088531494,14.294858932495117,5e-06,0.11352582275867462,25.78125
2,780,0.06106354296207428,14.295084953308105,5e-06,0.11751167476177216,27.34375
2,800,0.005931824445724487,14.295323371887207,5e-06,0.10957887023687363,23.4375
2,820,0.11216649413108826,14.295588493347168,5e-06,0.13000522553920746,25.78125
2,840,0.07230237126350403,14.295867919921875,5e-06,0.15539494156837463,30.46875
2,860,0.2029406726360321,14.296096801757812,5e-06,0.08315836638212204,17.1875
2,880,0.024451106786727905,14.296355247497559,5e-06,0.09321067482233047,17.1875
2,900,0.022565647959709167,14.296597480773926,5e-06,0.11787524074316025,21.09375
2,920,0.0757807195186615,14.296874046325684,5e-06,0.14409683644771576,26.5625
2,940,0.05753113329410553,14.297146797180176,5e-06,0.09373315423727036,17.1875
2,960,0.06636324524879456,14.297391891479492,5e-06,0.14772683382034302,31.25
2,980,0.05458158254623413,14.297636985778809,5e-06,0.1091015487909317,21.875
2,1000,0.029249906539916992,14.297859191894531,5e-06,0.14438839256763458,24.21875
2,1020,0.02948327362537384,14.298063278198242,5e-06,0.1290745735168457,18.75
2,1040,0.012915998697280884,14.298272132873535,5e-06,0.12322042882442474,23.4375
2,1060,0.050168201327323914,14.298513412475586,5e-06,0.18224868178367615,35.9375
2,1080,0.024714484810829163,14.298785209655762,5e-06,0.13645236194133759,25.78125
2,1100,0.07694670557975769,14.29906177520752,5e-06,0.11888286471366882,20.3125
2,1120,0.024327635765075684,14.299297332763672,5e-06,0.12988576292991638,25.0
2,1140,0.0706334263086319,14.29955005645752,5e-06,0.12760137021541595,21.09375
2,1160,0.35077476501464844,14.299798011779785,5e-06,0.1253909319639206,23.4375
2,1180,0.09333817660808563,14.300037384033203,5e-06,0.09671414643526077,17.96875
2,1200,0.00612032413482666,14.300193786621094,5e-06,0.08865287154912949,17.1875
2,1220,0.03479725122451782,14.300409317016602,5e-06,0.14912064373493195,28.90625
2,1240,0.14780768752098083,14.300647735595703,5e-06,0.12224684655666351,23.4375
2,1260,0.0850873738527298,14.30085563659668,5e-06,0.13004864752292633,29.6875
2,1280,0.10390134155750275,14.301071166992188,5e-06,0.12962542474269867,21.09375
2,1300,0.02466835081577301,14.301302909851074,5e-06,0.16599957644939423,28.125
2,1320,0.04272937774658203,14.301557540893555,5e-06,0.13169145584106445,25.78125
2,1340,0.11723901331424713,14.301789283752441,5e-06,0.09418465942144394,14.0625
2,1360,0.024064496159553528,14.30203914642334,5e-06,0.11045381426811218,20.3125
2,1380,0.054126277565956116,14.302267074584961,5e-06,0.09543918073177338,16.40625
2,1400,0.025827229022979736,14.302533149719238,5e-06,0.11422187834978104,22.65625
2,1420,0.18453161418437958,14.302796363830566,5e-06,0.15895383059978485,27.34375
2,1440,0.008251860737800598,14.303009986877441,5e-06,0.08818104863166809,21.09375
2,1460,0.00755000114440918,14.303282737731934,5e-06,0.10721394419670105,21.09375
2,1480,0.019705668091773987,14.303539276123047,5e-06,0.09851475805044174,19.53125
2,1500,0.044588908553123474,14.303768157958984,5e-06,0.10231321305036545,24.21875
2,1520,0.012302875518798828,14.303986549377441,5e-06,0.12340423464775085,19.53125
2,1540,0.15347722172737122,14.304241180419922,5e-06,0.1514180600643158,28.125
2,1560,0.025007188320159912,14.30444622039795,5e-06,0.09657315164804459,20.3125
2,1580,0.046639859676361084,14.30465030670166,5e-06,0.12626715004444122,21.875
2,1600,0.012636139988899231,14.304906845092773,5e-06,0.0972401574254036,18.75
2,1620,0.006137728691101074,14.305196762084961,5e-06,0.10425972193479538,23.4375
2,1640,0.11879141628742218,14.305455207824707,5e-06,0.12864218652248383,24.21875
2,1660,0.042683497071266174,14.30569076538086,5e-06,0.13833104074001312,25.78125
2,1680,0.0259588360786438,14.305916786193848,5e-06,0.11635415256023407,17.96875
2,1700,0.09691581130027771,14.306164741516113,5e-06,0.1580566018819809,25.78125
2,1720,0.07232800126075745,14.306366920471191,5e-06,0.12988576292991638,24.21875
2,1740,0.08469358086585999,14.306594848632812,5e-06,0.1575072705745697,24.21875
2,1760,0.11443467438220978,14.306854248046875,5e-06,0.0920916423201561,21.875
2,1780,0.1918952763080597,14.307106971740723,5e-06,0.11509153991937637,19.53125
2,1800,0.08073201775550842,14.307354927062988,5e-06,0.14209714531898499,27.34375
2,1820,0.04288195073604584,14.307597160339355,5e-06,0.11097157746553421,22.65625
2,1840,0.10090397298336029,14.307832717895508,5e-06,0.14530497789382935,28.125
2,1860,0.014668568968772888,14.308074951171875,5e-06,0.09466710686683655,21.875
3,20,0.04382599890232086,14.308536529541016,5e-06,0.1717231124639511,30.46875
3,40,0.014789879322052002,14.308836936950684,5e-06,0.10996883362531662,22.65625
3,60,0.07927751541137695,14.3091459274292,5e-06,0.1441417634487152,25.0
3,80,0.026989668607711792,14.309403419494629,5e-06,0.10665558278560638,20.3125
3,100,0.007185623049736023,14.30968952178955,5e-06,0.12041033059358597,25.0
3,120,0.1240541934967041,14.310023307800293,5e-06,0.11083642393350601,20.3125
3,140,0.023309066891670227,14.31028938293457,5e-06,0.1449332982301712,25.78125
3,160,0.017021000385284424,14.310538291931152,5e-06,0.16555295884609222,31.25
3,180,0.015337035059928894,14.310818672180176,5e-06,0.12356873601675034,24.21875
3,200,0.059319764375686646,14.311091423034668,5e-06,0.15638954937458038,22.65625
3,220,0.04188703000545502,14.311347007751465,5e-06,0.15268900990486145,28.125
3,240,0.02265864610671997,14.311596870422363,5e-06,0.15561233460903168,28.125
3,260,0.039785534143447876,14.311811447143555,5e-06,0.11505673825740814,19.53125
3,280,0.11410364508628845,14.312053680419922,5e-06,0.13947071135044098,21.09375
3,300,0.035287126898765564,14.312353134155273,5e-06,0.12370417267084122,24.21875
3,320,0.05335554480552673,14.312629699707031,5e-06,0.152109757065773,28.90625
3,340,0.11857937276363373,14.31287956237793,5e-06,0.11926606297492981,21.09375
3,360,0.031061038374900818,14.313138961791992,5e-06,0.08222214132547379,16.40625
3,380,0.06942334771156311,14.313350677490234,5e-06,0.14143986999988556,23.4375
3,400,0.023866325616836548,14.31357479095459,5e-06,0.10451086610555649,23.4375
3,420,0.0064819008111953735,14.313840866088867,5e-06,0.10471223294734955,23.4375
3,440,0.03135716915130615,14.314094543457031,5e-06,0.1040104553103447,21.09375
3,460,0.05329640209674835,14.314322471618652,5e-06,0.1459539532661438,25.0
3,480,0.08848802745342255,14.31458854675293,5e-06,0.10646414756774902,21.875
3,500,0.045744314789772034,14.314885139465332,5e-06,0.1379285305738449,25.78125
3,520,0.1456017792224884,14.315162658691406,5e-06,0.10288386791944504,18.75
3,540,0.04184982180595398,14.315424919128418,5e-06,0.1112249568104744,19.53125
3,560,0.24413804709911346,14.315711975097656,5e-06,0.11493527144193649,22.65625
3,580,0.01442265510559082,14.315940856933594,5e-06,0.18544146418571472,34.375
3,600,0.013810694217681885,14.316183090209961,5e-06,0.0776609405875206,15.625
3,620,0.06630310416221619,14.31645679473877,5e-06,0.11380811035633087,19.53125
3,640,0.03365159034729004,14.316712379455566,5e-06,0.1629803627729416,25.0
3,660,0.014861464500427246,14.316988945007324,5e-06,0.07986901700496674,17.1875
3,680,0.14708739519119263,14.317268371582031,5e-06,0.13751913607120514,27.34375
3,700,0.1266573667526245,14.317551612854004,5e-06,0.11037580668926239,17.1875
3,720,0.09196680784225464,14.317770957946777,5e-06,0.12257671356201172,23.4375
3,740,0.026088133454322815,14.317992210388184,5e-06,0.09489870071411133,21.09375
3,760,0.27703094482421875,14.318262100219727,5e-06,0.1736663430929184,33.59375
3,780,0.020203858613967896,14.318511009216309,5e-06,0.09907059371471405,21.875
3,800,0.14263851940631866,14.31875991821289,5e-06,0.08446960151195526,21.09375
3,820,0.1408105194568634,14.319025993347168,5e-06,0.12231668829917908,22.65625
3,840,0.021060705184936523,14.319279670715332,5e-06,0.10444870591163635,21.09375
3,860,0.038214877247810364,14.319531440734863,5e-06,0.08664895594120026,17.96875
3,880,0.06150379776954651,14.319791793823242,5e-06,0.09416366368532181,17.96875
3,900,0.03456456959247589,14.320023536682129,5e-06,0.08495356142520905,17.1875
3,920,0.027811557054519653,14.32021713256836,5e-06,0.12121249735355377,21.875
3,940,0.1774580329656601,14.320466995239258,5e-06,0.08068890869617462,15.625
3,960,0.013642922043800354,14.320695877075195,5e-06,0.1091097816824913,23.4375
3,980,0.02805638313293457,14.320924758911133,5e-06,0.15428850054740906,31.25
3,1000,0.010867416858673096,14.32118034362793,5e-06,0.11603765189647675,20.3125
3,1020,0.0943337082862854,14.321470260620117,5e-06,0.12484361231327057,21.875
3,1040,0.08464686572551727,14.321730613708496,5e-06,0.0835665836930275,19.53125
3,1060,0.031971827149391174,14.321983337402344,5e-06,0.14861126244068146,22.65625
3,1080,0.008937925100326538,14.322270393371582,5e-06,0.08235125243663788,17.1875
3,1100,0.14969661831855774,14.322539329528809,5e-06,0.1139063835144043,20.3125
3,1120,0.02342715859413147,14.322789192199707,5e-06,0.13147808611392975,22.65625
3,1140,0.15386778116226196,14.323027610778809,5e-06,0.11223961412906647,21.09375
3,1160,0.08725191652774811,14.323246955871582,5e-06,0.12847593426704407,23.4375
3,1180,0.034973785281181335,14.323498725891113,5e-06,0.10713724792003632,17.1875
3,1200,0.008445143699645996,14.323772430419922,5e-06,0.1077343001961708,19.53125
3,1220,0.004758358001708984,14.3240385055542,5e-06,0.10949220508337021,19.53125
3,1240,0.19454079866409302,14.324308395385742,5e-06,0.09496425092220306,17.96875
3,1260,0.020118683576583862,14.324541091918945,5e-06,0.0902935191988945,18.75
3,1280,0.049996405839920044,14.324745178222656,5e-06,0.09421756118535995,19.53125
3,1300,0.00805056095123291,14.32497501373291,5e-06,0.11892762035131454,21.875
3,1320,0.17157477140426636,14.325261116027832,5e-06,0.11739826202392578,22.65625
3,1340,0.024411708116531372,14.325582504272461,5e-06,0.12089207023382187,21.09375
3,1360,0.01674482226371765,14.325859069824219,5e-06,0.11732488125562668,19.53125
3,1380,0.013175666332244873,14.326128959655762,5e-06,0.11407187581062317,18.75
3,1400,0.16827186942100525,14.326412200927734,5e-06,0.14287109673023224,26.5625
3,1420,0.04416251182556152,14.326634407043457,5e-06,0.13161104917526245,21.09375
3,1440,0.014627858996391296,14.326826095581055,5e-06,0.09317333996295929,17.1875
3,1460,0.045082420110702515,14.327038764953613,5e-06,0.12364494055509567,21.875
3,1480,0.09769406914710999,14.327232360839844,5e-06,0.21930857002735138,33.59375
3,1500,0.04696035385131836,14.327433586120605,5e-06,0.12444975972175598,26.5625
3,1520,0.1934986114501953,14.32768726348877,5e-06,0.13286320865154266,22.65625
3,1540,0.12970779836177826,14.32791519165039,5e-06,0.10432500392198563,17.1875
3,1560,0.06129874289035797,14.328147888183594,5e-06,0.1903182417154312,31.25
3,1580,0.0432647168636322,14.328370094299316,5e-06,0.10048453509807587,21.875
3,1600,0.008194386959075928,14.328585624694824,5e-06,0.10646555572748184,20.3125
3,1620,0.02732408046722412,14.328848838806152,5e-06,0.13711978495121002,25.0
3,1640,0.12703080475330353,14.329096794128418,5e-06,0.10959658026695251,19.53125
3,1660,0.15967121720314026,14.329305648803711,5e-06,0.08653485029935837,20.3125
3,1680,0.0176008939743042,14.329517364501953,5e-06,0.12383390218019485,25.78125
3,1700,0.05569028854370117,14.329809188842773,5e-06,0.08673599362373352,14.0625
3,1720,0.01109248399734497,14.33001708984375,5e-06,0.13056738674640656,22.65625
3,1740,0.008884459733963013,14.330283164978027,5e-06,0.08645447343587875,17.96875
3,1760,0.003546386957168579,14.330519676208496,5e-06,0.08616141229867935,19.53125
3,1780,0.02791336178779602,14.330785751342773,5e-06,0.09994487464427948,20.3125
3,1800,0.10593695938587189,14.331045150756836,5e-06,0.12324188649654388,22.65625
3,1820,0.02892814576625824,14.331273078918457,5e-06,0.11149026453495026,17.96875
3,1840,0.006492912769317627,14.331485748291016,5e-06,0.1271020770072937,22.65625
3,1860,0.025054842233657837,14.331725120544434,5e-06,0.12595520913600922,22.65625
4,20,0.007832363247871399,14.332128524780273,5e-06,0.07308455556631088,16.40625
4,40,0.035229653120040894,14.33239459991455,5e-06,0.12117672711610794,21.09375
4,60,0.09876945614814758,14.33266830444336,5e-06,0.11523235589265823,19.53125
4,80,0.023714080452919006,14.332944869995117,5e-06,0.10540696233510971,17.96875
4,100,0.01753634214401245,14.333239555358887,5e-06,0.12851719558238983,26.5625
4,120,0.0033501088619232178,14.333491325378418,5e-06,0.08777184784412384,17.1875
4,140,0.020156890153884888,14.33375072479248,5e-06,0.15270651876926422,31.25
4,160,0.01881265640258789,14.333990097045898,5e-06,0.11141922324895859,21.875
4,180,0.06309933960437775,14.334281921386719,5e-06,0.154005765914917,28.125
4,200,0.07824589312076569,14.334527015686035,5e-06,0.1340983808040619,26.5625
4,220,0.07110108435153961,14.334758758544922,5e-06,0.1103275790810585,19.53125
4,240,0.06476074457168579,14.335005760192871,5e-06,0.12058684974908829,21.09375
4,260,0.03773103654384613,14.33526611328125,5e-06,0.09741909056901932,19.53125
4,280,0.05102336406707764,14.335491180419922,5e-06,0.12671111524105072,24.21875
4,300,0.013247743248939514,14.33570671081543,5e-06,0.09573112428188324,19.53125
4,320,0.04724971950054169,14.335958480834961,5e-06,0.09730284661054611,25.0
4,340,0.023755431175231934,14.336212158203125,5e-06,0.12353483587503433,26.5625
4,360,0.059187740087509155,14.336505889892578,5e-06,0.10779128223657608,17.96875
4,380,0.007949724793434143,14.336779594421387,5e-06,0.08748731762170792,14.0625
4,400,0.018520966172218323,14.337066650390625,5e-06,0.1038261130452156,20.3125
4,420,0.02516666054725647,14.337336540222168,5e-06,0.0953967422246933,21.875
4,440,0.0545019805431366,14.337606430053711,5e-06,0.13767178356647491,24.21875
4,460,0.09163175523281097,14.337920188903809,5e-06,0.1202058345079422,21.09375
4,480,0.017296746373176575,14.338181495666504,5e-06,0.12137076258659363,22.65625
4,500,0.028673171997070312,14.338440895080566,5e-06,0.10247407108545303,14.0625
4,520,0.00875750184059143,14.338738441467285,5e-06,0.09970982372760773,21.09375
4,540,0.022967055439949036,14.339022636413574,5e-06,0.14257381856441498,22.65625
4,560,0.025804534554481506,14.339237213134766,5e-06,0.14151032269001007,28.125
4,580,0.01962810754776001,14.339459419250488,5e-06,0.08681518584489822,22.65625
4,600,0.06343847513198853,14.339672088623047,5e-06,0.09576789289712906,17.96875
4,620,0.019511491060256958,14.339951515197754,5e-06,0.12618856132030487,24.21875
4,640,0.004029393196105957,14.340197563171387,5e-06,0.10180692374706268,25.0
4,660,0.09858651459217072,14.340471267700195,5e-06,0.181426540017128,33.59375
4,680,0.03439974784851074,14.340714454650879,5e-06,0.08120045065879822,16.40625
4,700,0.035822391510009766,14.340919494628906,5e-06,0.15393325686454773,27.34375
4,720,0.008809983730316162,14.341172218322754,5e-06,0.1197054535150528,19.53125
4,740,0.006906449794769287,14.341418266296387,5e-06,0.08794024586677551,17.1875
4,760,0.018457263708114624,14.34168815612793,5e-06,0.12464172393083572,24.21875
4,780,0.1269654631614685,14.341915130615234,5e-06,0.1222078949213028,28.125
4,800,0.011308461427688599,14.342116355895996,5e-06,0.08148328959941864,19.53125
4,820,0.0028818249702453613,14.342375755310059,5e-06,0.08342552930116653,14.84375
4,840,0.16066095232963562,14.342625617980957,5e-06,0.09581318497657776,21.875
4,860,0.03136789798736572,14.342896461486816,5e-06,0.12538772821426392,24.21875
4,880,0.06015431880950928,14.343108177185059,5e-06,0.10513279587030411,21.875
4,900,0.015637874603271484,14.343313217163086,5e-06,0.12692350149154663,21.875
4,920,0.030903995037078857,14.343528747558594,5e-06,0.11514963954687119,17.96875
4,940,0.011980056762695312,14.343750953674316,5e-06,0.0813382938504219,16.40625
4,960,0.003581702709197998,14.344006538391113,5e-06,0.09584879875183105,19.53125
4,980,0.01896555721759796,14.344219207763672,5e-06,0.08473968505859375,18.75
4,1000,0.015641003847122192,14.344454765319824,5e-06,0.11898098140954971,21.09375
4,1020,0.07824838161468506,14.344752311706543,5e-06,0.11436069756746292,24.21875
4,1040,0.19193124771118164,14.345032691955566,5e-06,0.15127627551555634,23.4375
4,1060,0.03391885757446289,14.345269203186035,5e-06,0.13361556828022003,26.5625
4,1080,0.025679364800453186,14.345525741577148,5e-06,0.09370935708284378,21.875
4,1100,0.015171855688095093,14.345696449279785,5e-06,0.06940026581287384,14.84375
4,1120,0.01633816957473755,14.345898628234863,5e-06,0.1432235985994339,25.0
4,1140,0.011023998260498047,14.34610366821289,5e-06,0.13136805593967438,21.875
4,1160,0.04087108373641968,14.346339225769043,5e-06,0.08971554785966873,17.96875
4,1180,0.11629660427570343,14.346562385559082,5e-06,0.10591256618499756,21.09375
4,1200,0.197407528758049,14.346774101257324,5e-06,0.13020482659339905,24.21875
4,1220,0.1223454624414444,14.346959114074707,5e-06,0.15916770696640015,28.90625
4,1240,0.060540586709976196,14.34716796875,5e-06,0.10818500071763992,17.96875
4,1260,0.049523621797561646,14.347358703613281,5e-06,0.11927810311317444,21.09375
4,1280,0.09250590205192566,14.34758186340332,5e-06,0.13715974986553192,28.90625
4,1300,0.008862942457199097,14.347865104675293,5e-06,0.11726482957601547,26.5625
4,1320,0.005740821361541748,14.348169326782227,5e-06,0.0691756084561348,19.53125
4,1340,0.4087931215763092,14.3484468460083,5e-06,0.09070413559675217,15.625
4,1360,0.1375945508480072,14.348669052124023,5e-06,0.12413790076971054,18.75
